BLC_ID;BLC_NAME;NADSKUPINA_ID;NADSKUPINA_NAME;SPU_ID;SPU_NAME;PU_ID;PU_NAME;POL_ID;POL_NAME;PRG_ID;PRG_NAME;POD_ID;POD_NAME;Znesek
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1511;Generalni sekretariat vlade;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10303;Delo strokovnih svetov vlade;4200
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1511;Generalni sekretariat vlade;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10304;Izvedba protokolarnih dogodkov;3720000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1511;Generalni sekretariat vlade;23;INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI;2301;Splošna proračunska rezervacija;230102;Sredstva za množične migracije;100
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1512;Protokol v vladi Republike Slovenije;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10304;Izvedba protokolarnih dogodkov;1183027
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1518;Urad vlade za komuniciranje;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10305;Komuniciranje z domačimi in tujimi javnostmi;4254000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1518;Urad vlade za komuniciranje;23;INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI;2301;Splošna proračunska rezervacija;230102;Sredstva za množične migracije;65
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1535;Urad za varovanje tajnih podatkov;8;NOTRANJE ZADEVE IN VARNOST;803;Obveščevalno-varnostna dejavnost;80302;Varovanje tajnih podatkov;468531
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;152;SLOVENSKA OBVEŠČEVALNO-VARNOSTNA AGENCIJA;1524;Slovenska obveščevalno - varnostna agencija;8;NOTRANJE ZADEVE IN VARNOST;803;Obveščevalno-varnostna dejavnost;80301;Obveščevalno varnostna dejavnost;12811038
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;154;URAD VLADE RS ZA SLOVENCE V ZAMEJSTVU IN PO SVETU;1537;Urad Vlade RS za Slovence v zamejstvu in po svetu;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180401;Podpora Slovencem v zamejstvu in po svetu;8482992
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1540;URAD VLADE RS ZA NARODNOSTI;1540;Urad Vlade RS za narodnosti;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180402;Podpora manjšinam;4946956,48
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;4;SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE;401;E-upravljanje in informacijska infrastruktura;40102;Razvoj storitev javne uprave;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;5;ZNANOST IN INFORMACIJSKA DRUŽBA;502;Znanstveno raziskovalna dejavnost;50201;Raziskovalni programi in projekti;1800000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;5;ZNANOST IN INFORMACIJSKA DRUŽBA;504;Podpora tehnološkim razvojnim projektom;50403;Podpora tehnološkim razvojnim projektom;608000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;5;ZNANOST IN INFORMACIJSKA DRUŽBA;505;Informacijska družba in elektronske komunikacije;50502;Razvoj širokopasovnih omrežij;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;5;ZNANOST IN INFORMACIJSKA DRUŽBA;505;Informacijska družba in elektronske komunikacije;50503;Razvoj in promocija na področju elektronskih komunikacij;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;6;LOKALNA SAMOUPRAVA;603;Lokalno razvojna infrastruktura;60301;Lokalno razvojna infrastruktura;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;6;LOKALNA SAMOUPRAVA;604;Koordinacija razvoja regij;60401;Regionalni razvoj;8139590,48
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;10;TRG DELA IN DELOVNI POGOJI;1004;APZ - Spodbude za zaposlovanje;100401;Spodbude za zaposlovanje;4
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;10;TRG DELA IN DELOVNI POGOJI;1005;APZ - Kreiranje delovnih mest;100501;Kreiranje delovnih mest;4
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;12;VIRI ENERGIJE IN ENERGETSKA UČINKOVITOST;1202;Oskrba z energijo in energetska učinkovitost;120201;Obnovljivi viri energije;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;12;VIRI ENERGIJE IN ENERGETSKA UČINKOVITOST;1202;Oskrba z energijo in energetska učinkovitost;120202;Učinkovita raba energije;17316102,29
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;12;VIRI ENERGIJE IN ENERGETSKA UČINKOVITOST;1202;Oskrba z energijo in energetska učinkovitost;120203;Proizvodnja energije in razvoj energetskih omrežij;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130202;Investicijsko vzdrževanje in gradnja državnih cest;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130203;Razvoj avtocestnega in cestnega omrežja;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1303;Železniški promet in infrastruktura;130303;Investicijska dejavnost na železniški infrastrukturi;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1306;Trajnostna mobilnost;130601;Upravljanje prometne politike;3600001,4
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;14;PODJETNIŠTVO IN KONKURENČNOST;1401;Urejanje sistema in podporne dejavnosti na področju spodbujanja podjetništva in konkurenčnosti;140101;Urejanje sistema na področju podjetništva in konkurenčnosti;13503136,46
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;14;PODJETNIŠTVO IN KONKURENČNOST;1403;Spodbude za rast in razvoj podjetij;140301;Spodbude za novonastala podjetja in njihovo rast;8535000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;14;PODJETNIŠTVO IN KONKURENČNOST;1403;Spodbude za rast in razvoj podjetij;140302;Podpora malim in srednje velikim podjetjem;500000,56
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na področju okoljske politike;150102;Prilagajanje podnebnim spremembam;934342,23
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1502;Trajnostna raba voda in upravljanje z vodami;150201;Upravljanje z vodami;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1503;Zmanjševanje in preprečevanje emisij v zrak;150301;Kakovost zraka;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1504;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;150401;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1602;Upravljanje s prostorom;160201;Upravljanje s prostorom;10750000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180404;Spodbujanje razvoja nevladnih organizacij ter civilnega in socialnega dialoga;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;19;IZOBRAŽEVANJE IN ŠPORT;1901;Urejanje sistema in podporne dejavnosti na področju izobraževanja in športa;190102;Podporne aktivnosti na področju izobraževanja in športa;4
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;19;IZOBRAŽEVANJE IN ŠPORT;1904;Srednje splošno in poklicno šolstvo ;190401;Izvajanje srednješolskih izobraževalnih programov;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;20;SOCIALNA VARNOST;2001;Urejanje sistema in podporne dejavnosti na področju socialne varnosti;200101;Podporne dejavnosti na področju dela, družine ter socialnih zadev;2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;20;SOCIALNA VARNOST;2008;Dolgotrajna oskrba;200801;Dolgotrajna oskrba;4
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;155;SLUŽBA VLADE ZA ZAKONODAJO;1517;Služba vlade za zakonodajo;1;POLITIČNI SISTEM;102;Varstvo ustavnosti, nadzor pravne države in človekovih pravic;10201;Priprava in nadzor zakonov in drugih pravnih aktov;2126897
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;156;STATISTIČNI URAD REPUBLIKE SLOVENIJE;1522;Statistični urad Republike Slovenije;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;202;Podlage ekonomske in razvojne politike ter priprava makroekonomskih analiz in napovedi;20201;Statistična raziskovanja;10875258
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;159;URAD RS ZA MAKROEKONOMSKE ANALIZE IN RAZVOJ;1532;Urad RS za makroekonomske analize in razvoj;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;202;Podlage ekonomske in razvojne politike ter priprava makroekonomskih analiz in napovedi;20202;Priprava analiz in napovedi;2137997
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;201;Urejanje javnofinančne politike;20101;Izvajanje in urejanje javnofinančne politike;25082147,4
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;203;Fiskalni nadzor;20303;Javnopravne evidence in nadzor revidiranja;4250000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;3;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;301;Politična diplomacija in konzularne storitve;30104;Predsedovanje EU;1000000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;3;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;301;Politična diplomacija in konzularne storitve;30105;Izvajanje Sporazuma o vprašanjih nasledstva;2500000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;3;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;303;Mednarodno razvojno sodelovanje in humanitarna pomoč;30302;Članstvo v mednarodnih institucijah;22600
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;3;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;303;Mednarodno razvojno sodelovanje in humanitarna pomoč;30303;Razvojno sodelovanje in mednarodna pomoč;7929300
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;6;LOKALNA SAMOUPRAVA;602;Sofinanciranje dejavnosti občin, ožjih delov občin in zvez občin;60201;Finančna izravnava občinam;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;6;LOKALNA SAMOUPRAVA;604;Koordinacija razvoja regij;60401;Regionalni razvoj;1043,16
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;9;PRAVOSODJE;906;Poprava preteklih krivic;90601;Poprava krivic in odškodnine;78838967,5
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;14;PODJETNIŠTVO IN KONKURENČNOST;1404;Spodbujanje tujih investicij in odprtosti gospodarstva;140403;Spodbujanje izvoza;7122800
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;14;PODJETNIŠTVO IN KONKURENČNOST;1406;Podpora prestrukturiranju finančnih in nefinančnih družb;140602;Poroštva in jamstva ;45000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;14;PODJETNIŠTVO IN KONKURENČNOST;1406;Podpora prestrukturiranju finančnih in nefinančnih družb;140603;Upravljanje s finančnim premoženjem;6250000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;21;POKOJNINSKO VARSTVO;2101;Pokojnine;210101;Izplačevanje pravic;1263081705
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;22;SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI;2201;Servisiranje domačega dolga;220102;Servisiranje obresti iz naslova domačega dolga;676635816
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;22;SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI;2202;Servisiranje tujega dolga;220202;Servisiranje obresti iz naslova tujega dolga;289338891,6
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;22;SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI;2203;Stroški financiranja in upravljanja z dolgom;220301;Stroški financiranja in upravljanja z dolgom;9100000
